0, 5.957866598777997
1, 6.087703665987775
2, 6.444755600814659
3, 6.931644602851328
4, 7.321155804480647
5, 7.808044806517316
6, 8.29493380855397
7, 8.749363543788192
8, 9.171334012219958
9, 9.690682281059061
10, 10.112652749490834
11, 10.567082484725056
12, 10.989052953156822
13, 11.475941955193477
14, 11.930371690427698
15, 12.31988289205703
16, 12.806771894093686
17, 13.29366089613034
18, 13.683172097759673
19, 14.137601832993894
20, 14.786787169042775
21, 15.208757637474541
22, 15.630728105906307
23, 16.08515784114053
24, 16.53958757637475
25, 16.929098778004068
25.999999999999986, 17.3186099796334
26.999999999999986, 17.773039714867622
27.999999999999986, 18.195010183299388
28.999999999999986, 18.58452138492872
29.999999999999986, 19.006491853360494
31, 19.42846232179226
32, 19.817973523421593
33, 20.20748472505091
34, 20.596995926680243
35, 21.018966395112017
36, 21.376018329938894
37, 21.765529531568227
38, 22.155040733197552
39, 22.544551934826885
40, 22.86914460285133
41, 23.258655804480647
42, 23.810463340122205
43, 24.135056008146634
44, 24.524567209775967
45, 24.88161914460285
46, 25.238671079429736
47, 25.56326374745418
48, 25.88785641547861
49, 26.21244908350306
50, 26.53704175152749
51, 26.86163441955194
52, 27.18622708757637
53, 27.478360488798366
53.999999999999986, 27.77049389002036
55, 28.062627291242357
55.999999999999986, 28.387219959266808
57, 28.64689409368635
57.99999999999997, 28.90656822810591
59, 29.23116089613034
59.99999999999997, 29.490835030549903
61, 29.718049898167003
61.99999999999997, 29.977724032586558
63, 30.237398167006106
64, 30.497072301425668
65, 30.821664969450097
66, 31.08133910386966
67, 31.27609470468432
68, 31.503309572301426
69, 31.73052443991854
70, 31.9252800407332
71, 32.12003564154786
72, 32.31479124236253
73, 32.50954684317719
74, 32.67184317718941
75, 32.86659877800407
76, 32.996435845213846
77, 33.19119144602852
78, 33.32102851323829
79, 33.483324847250515
80, 33.613161914460285
81, 33.77545824847251
82, 33.87283604887983
83, 34.00267311608961
84, 34.132510183299395
85, 34.22988798370672
86, 34.327265784114054
87, 34.457102851323825
88, 34.52202138492871
89, 34.5869399185336
90, 34.6518584521385
91, 34.71677698574339
92, 34.78169551934827
93, 34.84661405295316
94, 34.8790733197556
95, 34.911532586558046
96, 34.943991853360494
97, 34.943991853360494
98, 34.943991853360494
99, 34.943991853360494
100, 34.943991853360494
101, 34.943991853360494
102, 34.911532586558046
103, 34.911532586558046
104, 34.8790733197556
105, 34.84661405295316
106, 34.78169551934827
107, 34.71677698574339
108, 34.6518584521385
109, 34.5869399185336
110, 34.457102851323825
111, 34.392184317718936
112, 34.327265784114054
113, 34.19742871690428
114, 34.10005091649694
115, 34.00267311608961
116, 33.87283604887983
117, 33.742998981670056
118, 33.613161914460285
118.99999999999997, 33.45086558044806
120, 33.32102851323829
120.99999999999997, 33.19119144602852
122, 32.996435845213846
122.99999999999997, 32.86659877800407
124, 32.67184317718941
124.99999999999997, 32.50954684317719
126, 32.31479124236253
127, 32.12003564154786
128, 31.9252800407332
129, 31.73052443991854
130, 31.470850305498978
131, 31.27609470468432
132, 30.951502036659875
133, 30.691827902240327
134, 30.464613034623213
135, 30.237398167006106
136, 29.977724032586558
137, 29.685590631364562
138, 29.425916496945007
139, 29.16624236252546
140, 28.90656822810591
141, 28.614434826883915
142, 28.32230142566192
143, 28.062627291242357
144, 27.738034623217928
145, 27.445901221995932
146, 27.153767820773936
147, 26.86163441955194
148, 26.472123217922608
149, 26.179989816700612
150, 25.88785641547861
151, 25.53080448065173
152, 25.173752545824847
153, 24.849159877800403
154, 24.524567209775967
155, 23.940300407331975
156, 23.61570773930753
157, 23.258655804480647
158, 22.86914460285133
159, 22.479633401221996
160, 22.12258146639511
161, 21.765529531568227
162, 21.376018329938894
163, 20.954047861507128
164, 20.596995926680243
165, 20.20748472505091
166, 19.753054989816697
167, 19.36354378818737
168, 19.006491853360494
169, 18.552062118126273
170, 18.130091649694506
171, 17.740580448065167
172, 17.3186099796334
173, 16.86418024439918
174, 16.442209775967413
175, 16.08515784114053
176, 15.630728105906307
177, 14.949083503054993
178, 14.527113034623213
179, 14.10514256619144
180, 13.618253564154784
180.99999999999997, 13.196283095723018
181.99999999999997, 12.774312627291238
183, 12.31988289205703
184, 11.86545315682281
184.99999999999994, 11.411023421588588
186, 10.989052953156822
187, 10.502163951120167
188, 10.047734215885946
188.99999999999994, 9.658223014256613
190, 9.171334012219958
191, 8.684445010183303
192, 8.230015274949082
193, 7.808044806517316
194, 7.321155804480647
195, 6.834266802443992
196, 6.412296334012211
197, 5.957866598777997
198, 5.470977596741335
199, 5.081466395112017
199, 3.004073319755591
209, 4.3673625254582475
209, 2.289969450101836
210, 5.925407331975563
210, 3.231288187372698
211, 6.185081466395104
212, 6.769348268839103
213, 7.3860743380855425
214, 7.905422606924638
215, 8.522148676171078
216, 9.13887474541751
217, 9.658223014256613
218, 10.210030549898171
219, 10.859215885947052
220, 11.443482688391043
221, 11.962830957230146
222, 12.871690427698574
223, 13.455957230142566
224, 14.00776476578411
225, 14.527113034623213
226, 15.143839103869652
227, 15.695646639511196
228, 16.2149949083503
229, 16.799261710794298
230, 17.38352851323829
231, 17.902876782077392
232, 18.422225050916502
233, 19.006491853360494
234, 19.55829938900203
235, 20.045188391038693
236, 20.564536659877795
237, 21.148803462321787
238, 21.700610997963345
239, 22.155040733197552
240, 22.706848268839103
241, 23.258655804480647
241.99999999999994, 23.713085539714868
243, 24.23243380855397
244, 25.01145621181262
245, 25.498345213849284
245.99999999999994, 25.920315682281064
247, 26.43966395112016
248, 26.959012219959263
